名	950607
体	948106
呢	944778
东	939550
叫	937756
西	937017
应	936302
便	914100
放	911723
马	911037
难	909982
轻	906309
更	897399
美	891452
位	886517
关	882586
机	880830
接	880431
先	875870
文	862800
处	856910
并	855802
望	855460
常	855332
完	855150
四	841850
飞	839568
师	833236
者	832865
安	832368
清	826421
刚	822707
跟	815228
月	814716
信	805838
山	804369
爱	798810
内	795191
龙	795119
空	788097
带	785939
找	777605
原	776130
入	775451
李	770442
连	765438
吃	761495
场	760264
平	758542
思	757810
林	756086
变	752675
使	745521
由	737802
受	731404
亲	731341
命	720669
目	719219
强	717135
男	713432
任	713117
该	711848
路	705065
车	704868
今	704604
海	703318
加	700472
远	694874
活	693899
特	692268
解	691172
电	689189
世	687688
性	687258
表	686563
许	684558
它	684061
立	681562
黑	680702
金	680542
红	675675
花	672796
转	672337
总	670937
算	665422
城	663162
队	661312
孩	659469
反	658836
工	654387
始	653035
满	652166
新	649012
兵	646257
物	645436
离	643915
非	642379
虽	638120
云	635230
似	633722
万	632876
至	631641
干	630994
通	625220
认	624093
失	622857
火	621807
哥	619746
士	619350
五	616543
惊	612095
魔	611240
竟	611103
姐	610499
乎	609655
剑	606696
往	602340
量	601814
早	599952
结	596725
怕	587266
流	587065
突	582985
坐	582763
斯	582472
音	579617
紧	579204
指	578937
拉	577771
杀	577289
半	576877
记	576720
且	575675
利	574991
合	571971
倒	571779
书	570689
度	570390
微	570246
步	567632
教	564490
喜	563645
越	563221
影	562162
谁	560621
冷	560087
深	558809
告	555665
落	555391
象	548434
容	546966
怪	546264
传	545027
钱	544865
提	540627
言	540480
國	537638
來	535620
随	535379
每	534696
双	532907
服	532845
击	532379
武	528433
哪	526014
数	523999
站	523640
奇	517613
房	516397
管	515827
灵	515620
刻	515095
题	514232
衣	513468
周	512440
静	510170
伤	510115
百	507001
拿	505134
妈	503862
办	503642
星	503421
化	501180
功	498136
绝	496933
系	496357
般	495674
必	495588
业	494147
尔	493430
件	492664
血	491608
代	491344
精	491257
弟	490856
终	489294
近	487516
条	487504
青	481988
界	481159
司	480310
整	480249
欢	478765
字	477587
們	476813
晚	476490
民	475523
帮	474963
切	474415
即	474156
忙	473589
交	473269
或	472410
暗	469404
夫	469101
员	467343
根	466758
石	466506
哈	463318
夜	462335
父	461285
制	458717
友	458257
阿	456864
息	455363
冲	454603
酒	454218
保	452901
片	452505
形	452422
阵	451859
南	451199
决	451170
请	451122
各	450992
报	450933
兴	450299
阳	447883
急	447715
语	444557
令	443966
错	442457
及	442404
刘	439889
极	438573
识	435599
备	433833
慢	432484
雪	432165
苦	426783
若	426276
领	426124
收	425303
底	424774
尽	424356
准	424336
华	421662
答	419795
众	419666
時	419166
千	418772
消	417652
视	414774
罗	412587
敢	412137
留	410189
克	409797
乐	409446
够	404815
跑	404197
显	402106
嘴	401434
官	400564
断	400242
未	399802
势	398513
句	397351
求	395006
计	393732
论	392003
达	390757
则	390287
害	389950
八	389834
单	389248
久	388490
脚	387273
德	386539
元	385743
脑	383791
楚	383604
雨	382338
睛	381837
响	381441
刀	381086
确	380463
玉	380206
沉	378486
北	378246
格	377075
停	376935
陈	376334
市	375253
朝	373905
喝	372754
族	372668
江	371514
团	369760
母	369548
學	368479
章	367361
装	366240
亮	365335
客	365015
照	364887
乱	364612
易	363742
這	361872
足	358531
依	358111
黄	357566
修	357552
破	356892
台	356610
會	355265
球	354935
呀	354926
院	354468
送	352201
包	351670
义	351502
诉	351412
攻	350517
丝	348360
围	347264
玩	347126
待	347072
复	345907
况	345468
為	344875
楼	344844
丽	344222
痛	344145
梦	342886
呼	341918
摇	341114
期	341061
英	340475
低	340439
帝	338870
兄	338615
背	338441
持	337832
爷	337682
皇	337300
七	336203
六	334550
穿	334370
杨	333705
政	333549
运	332256
居	330299
叶	329748
热	329596
校	328442
谢	328300
曾	327642
古	327637
细	325832
产	325375
睡	324625
希	323747
速	323728
室	323595
旁	321560
另	320712
怀	319777
露	319745
异	319172
写	318780
鬼	318393
娘	318100
取	317212
式	316343
除	316025
级	315649
考	315575
建	315339
愿	314836
招	312760
饭	311878
布	311628
续	311457
程	311127
說	310226
首	310214
观	310159
朋	310124
务	309546
掉	308725
赶	308552
忽	308361
注	307209
术	305467
過	304023
甚	303472
差	302170
呵	300735
展	300465
争	299974
品	298579
兰	297793
宝	297484
個	297315
香	296716
斗	296132
著	296004
故	295232
雷	295197
念	294797
段	294497
顿	293821
角	293751
疑	293227
护	290687
闪	290265
木	288259
需	286257
调	285932
类	285923
妹	285739
爸	285244
线	284169
左	283560
游	283174
派	282929
谈	282791
激	281918
冰	281597
敌	281417
動	280772
跳	280525
支	280456
约	277205
發	276838
巴	275819
您	275791
顾	275647
肯	275419
醒	275286
臺	274770
铁	273942
抱	273922
淡	273328
造	273048
伙	273016
资	272594
群	271859
集	271694
联	271244
商	271055
号	270627
节	269317
讲	269102
掌	268795
赵	267291
麼	267104
密	266609
九	266558
病	266528
車	265692
卫	265572
米	265479
威	265454
继	265130
渐	265036
统	265003
追	264656
亚	264537
简	264428
练	264097
經	263322
基	262982
选	262436
推	261965
改	261055
開	260699
退	260424
味	260093
份	260064
举	259968
示	259677
忍	259651
历	259200
現	258682
器	257932
恐	257900
引	257817
试	257636
皮	256934
习	256627
靠	256276
导	256117
存	255735
莫	255630
志	255523
区	255521
汉	255154
右	254649
严	253371
态	252149
买	251558
幸	251284
社	251119
佛	250608
议	250190
树	250017
後	249250
止	249005
块	248892
守	247899
毛	247356
挥	246679
胡	246602
散	246538
板	245878
仅	245836
隐	245506
怒	245490
床	245375
苏	245096
料	244172
股	243131
局	242864
班	242199
图	240901
岁	240541
礼	240499
独	240489
初	240026
福	239964
顺	239648
狂	239625
默	239400
巨	239016
既	238767
松	238580
证	238571
烈	238170
否	237521
恶	237480
治	237473
缓	237272
排	236832
费	236784
拍	236778
長	236742
耳	236445
医	236330
寒	236153
哭	235868
温	235745
府	233211
担	233186
称	232893
余	232728
钟	231646
泪	231511
烟	229256
仍	228629
具	228610
忘	228573
恩	228440
毕	228363
警	228305
裡	228118
蓝	227493
宫	227353
吸	227332
陆	227239
究	226434
抓	225860
压	225289
沙	225282
救	225101
呆	224961
河	224384
迷	223805
枪	223419
组	223294
权	222544
叹	222300
孙	221966
卷	221176
查	219959
毫	218579
春	218374
察	218074
圣	217803
草	216879
较	216703
胜	216574
遇	215670
充	215571
史	215506
業	215156
堂	215029
防	213992
据	213493
猛	212389
骑	212256
土	211913
卡	211901
助	211713
京	210532
银	210486
贵	210358
永	210350
质	210136
屋	210080
须	209460
副	209078
换	208847
刺	207844
属	207831
闻	207830
境	207574
禁	207522
阴	207246
共	207069
负	206491
弄	206224
翻	206210
虎	206173
层	205878
喊	205770
逃	204558
晓	204532
座	204515
雅	203983
参	203890
射	203855
婚	203840
险	203412
於	203254
君	203030
划	203003
坚	202890
价	202738
柔	202696
超	202244
扬	201872
科	201783
按	201596
狠	201420
野	200870
秦	200804
秘	200653
沒	200278
無	200127
熟	200089
置	200021
仙	199876
模	199642
伸	199323
波	199008
肉	198852
假	198751
齐	198394
舞	198305
脱	197700
广	197521
姑	197512
麻	197237
投	197004
顶	196132
致	195296
责	195280
景	194797
营	194712
维	194623
设	194612
電	193167
坏	192715
啦	192591
秀	191805
败	191777
眉	191225
州	191142
药	190553
承	190487
對	190393
案	190318
狼	189851
专	189758
偷	189637
画	189527
兒	188880
吴	188713
店	187851
哦	187709
弹	187507
食	186073
欲	185965
抬	185845
标	185699
秋	185662
厉	185579
良	185492
际	185431
状	185310
烦	184863
午	184808
當	184492
摆	183981
戏	183069
桌	182316
船	182101
短	181992
村	181191
實	180961
某	180674
摸	180346
付	180216
演	179825
规	179758
萧	179732
封	179652
握	179547
田	179083
唐	178973
藏	178916
震	178451
混	178350
虚	177618
透	177158
纪	176920
凌	176764
頭	176473
休	176188
嘛	176172
氣	176120
梅	175750
紫	175217
歌	175157
临	174991
毒	174668
宗	173601
索	173417
印	172824
寻	172808
湖	172647
進	172640
劲	172592
樣	172287
职	172099
技	171983
恨	171842
婆	171685
間	171126
杰	171040
羽	169802
咱	169371
素	168955
凡	168750
值	168731
飘	168564
养	168440
體	168100
嘿	168095
普	167325
宁	166772
吓	166660
兽	166090
夏	165864
读	165149
街	165138
牛	165089
仿	165006
胸	164969
浪	164783
富	164513
尚	164216
宇	163917
骨	163670
智	163516
纷	162302
升	161991
叔	161467
善	160848
弱	160795
架	160467
卖	160078
袋	160039
网	160030
朱	159463
骂	159309
雄	159090
赛	158965
略	158938
杯	158925
施	158872
墙	158720
环	158493
罪	158467
牙	158366
窗	157053
柳	156926
厅	156663
搞	156572
端	155938
洞	155616
适	155412
拥	155355
释	155203
洋	154608
肩	154150
魂	153782
闹	153357
蒙	153287
洗	152928
灯	152845
借	152634
伯	152316
免	152284
菜	152117
验	152063
凤	151905
鱼	151788
徐	151399
型	150986
娜	150904
暴	150683
亡	150659
媽	150599
親	150499
讨	148651
辈	148517
懂	148223
腿	148000
灭	147940
妙	147720
效	147438
危	147436
优	147285
盘	147259
套	146783
丁	146775
趣	146746
妖	146551
束	146435
杂	146261
诗	146179
迎	145820
舍	145783
旧	144981
彩	144759
委	144499
挂	144297
笔	144264
灣	144194
狗	144023
鲜	143833
纸	143818
機	143791
抗	143704
探	143641
韩	143574
尼	143413
控	143149
惜	143101
珠	143096
抽	142620
创	142438
归	142369
挺	142134
奋	142094
見	141874
陪	141770
硬	141207
避	141201
园	140971
托	140922
训	140783
勇	140462
聊	139899
奶	139786
庄	139551
奔	139492
镇	139342
拳	139334
采	139125
研	138962
場	138899
配	138050
介	137884
尊	137470
冒	136165
虑	135776
敬	134775
丹	134705
舒	134587
蛋	134581
哼	134501
宋	134484
济	134352
問	134107
妇	134060
箭	133971
择	133935
犯	133871
欣	133704
甲	133581
欧	133562
课	133450
扑	133177
菲	133077
燕	132476
曲	131775
躲	131405
玄	131300
幻	131079
茶	131069
折	130942
伊	130866
傻	130753
姓	130749
源	130622
洛	130583
遍	130571
臣	130296
還	130274
弃	130263
犹	130010
占	129737
漂	129570
挑	129528
获	129452
绿	129317
峰	129131
俊	129022
疯	128939
列	128705
森	128381
妻	128343
恋	128309
误	128257
拜	128004
伟	127994
移	127947
纳	127805
党	127749
罢	127672
腰	127456
巧	127452
孤	127392
闭	127232
圆	126679
碰	126658
镜	126288
软	126183
厚	125934
累	125843
昨	125815
幽	125751
悲	125647
點	125533
丈	125407
牌	124931
降	124700
颜	124536
劳	124491
偏	124422
省	124287
糊	124274
馆	124272
烧	124224
谓	124164
财	124150
舰	124138
汗	123948
奈	123929
種	123919
操	123880
迹	123299
風	123213
尸	123170
悄	123153
残	122690
尖	122597
鲁	122563
锋	122490
圈	122341
油	121790
俩	121709
資	121599
项	121563
撞	121536
瞬	121499
忆	121095
盖	120995
尤	120729
徒	120401
乡	120141
概	119995
户	119680
荡	119468
艺	119116
增	119111
樂	119027
祖	118954
關	118624
困	118596
殿	118544
迅	118529
横	118462
范	118406
書	117817
律	117806
番	117633
企	117385
惨	117383
限	117378
聚	117147
含	117120
凭	116639
師	116606
剧	116355
產	116304
碎	116063
躺	115905
缘	115806
凉	115663
腾	115650
织	115343
抢	115332
预	115237
沈	115112
替	115085
孔	115037
批	114959
康	114788
惑	114739
唯	114658
率	114607
惯	114224
登	113755
互	113507
觀	113479
盯	113263
稍	113132
宣	113095
唱	113081
诚	113079
剩	113007
咬	112851
育	112840
诸	112780
触	112316
晨	112295
策	112276
疼	112272
漫	112271
材	112095
补	111932
私	111930
吐	111927
纯	111817
艾	111688
贝	111541
變	111462
谷	111426
庭	111357
挡	111328
晃	111107
吉	111075
聲	110907
從	110604
吹	110522
仔	110182
仇	110070
凝	110058
鼓	109933
农	109916
席	109778
征	109606
帅	109565
附	109403
缺	109316
塞	108974
豪	108829
亦	108167
杜	108011
努	107916
判	107858
谋	107826
胆	107808
尘	107704
扎	107659
許	107629
滚	107422
闷	107200
迟	107165
稳	107163
翼	107119
诺	107015
闲	106912
門	106872
灰	106811
朵	106607
盛	106435
梁	106245
晶	106059
餐	105911
應	105359
爆	105334
伦	105158
娇	105072
侧	104878
愣	104659
東	104552
鼻	104300
話	103947
轮	103935
昏	103905
抖	103840
陷	103609
敏	103573
词	103546
內	103544
慌	103368
愤	102882
怜	102741
颤	102698
阶	102384
苍	102356
員	102081
總	101879
愛	101829
距	101798
畫	101778
郑	101751
川	101739
扫	101646
逼	101592
县	101359
忧	101304
童	101162
执	100705
丢	100429
荣	100428
臂	100400
逐	100395
傲	100365
戴	100067
芒	100030
庆	99957
伴	99848
袭	99630
供	99508
积	99463
测	99249
遥	99192
阻	98992
統	98904
例	98529
睁	98499
岛	98420
遗	98417
瞪	98404
慕	98218
皱	98144
博	98133
幕	98070
猜	97768
益	97569
净	97479
泽	97346
炼	97324
监	97086
鸡	97059
別	96886
珍	96775
伏	96694
绍	96564
曹	96551
爬	96541
丫	96489
炸	96443
壁	96263
涌	96261
凶	96168
郎	96115
宿	95838
怨	95685
覺	95676
醉	95535
拼	95500
廣	95424
迫	95386
計	95373
革	95313
瞧	95259
奥	95198
結	95171
输	94930
莉	94873
忠	94843
選	94818
颗	94722
嗯	94572
佳	94563
旅	94432
仁	94296
鸟	94211
骗	94083
浩	94039
塔	93921
胖	93822
绪	93795
枫	93606
拔	93505
赞	93250
認	93204
炮	92941
傅	92819
凯	92677
邪	92396
芳	92367
浑	92356
夺	92258
宽	92227
堆	92185
裂	92146
遭	91815
赤	91711
旋	91699
扭	91555
處	91389
洁	91293
浮	91265
悉	91143
擦	90891
題	90783
慧	90573
典	90099
赏	90055
運	89926
匆	89874
评	89761
纵	89600
莲	89462
雾	89461
乌	89327
數	89321
跃	89254
壮	89210
贴	89121
丰	89051
隔	89036
健	88977
辛	88950
抵	88723
竹	88722
彻	88718
摩	88599
轰	88562
编	88287
肚	88256
插	88202
磨	88167
哎	87656
御	87574
耐	87250
惧	87225
氏	87124
辉	87048
扶	87027
恢	86910
貌	86867
额	86820
述	86790
票	86710
录	86601
拖	86299
膀	86240
兩	85690
鹰	85651
馬	85639
孟	85589
递	85296
瑞	85079
唇	84985
暂	84912
货	84895
琴	84871
踪	84732
码	84725
慰	84542
蛇	84519
玲	84381
晕	84346
损	84318
轩	84244
粗	84231
掩	84228
傳	84227
屁	84215
悠	84123
仰	84057
零	83779
難	83773
盟	83566
途	83547
贼	83524
洪	83425
悟	83338
固	83017
讶	82770
冬	82664
滑	82647
記	82613
甜	82569
郁	82455
琳	82287
辆	82244
乃	82071
猪	81986
視	81907
暖	81865
妮	81849
挣	81840
旦	81332
估	81297
坦	81251
甘	80987
佩	80860
設	80848
莱	80577
享	80445
吼	80398
构	80349
粉	80006
萨	79989
吻	79889
潜	79850
瓶	79735
偶	79539
報	79536
戒	79494
滿	79486
浓	79269
毁	79264
销	79257
迪	79223
拒	79122
術	79083
绕	79055
勒	78871
朗	78756
嘻	78503
尾	78469
帐	78381
废	78356
延	78310
敲	78236
烂	78212
曼	78115
厌	78053
宜	78042
羞	78017
喂	77987
吟	77904
滴	77834
洲	77747
爹	77737
艳	77733
晴	77713
聽	77519
抚	77508
缩	77395
协	77246
央	77066
悔	76929
幾	76813
肖	76469
缠	76461
脆	76449
痕	76364
伍	76209
寂	76181
邊	76056
启	75642
翔	75614
薄	75482
舉	75350
醫	75350
侯	75140
劝	75087
郭	74914
奴	74913
鸣	74911
給	74796
倾	74770
彼	74477
扔	74277
撒	74229
豫	74153
轉	74090
導	74039
辦	73989
检	73935
耀	73888
针	73888
痴	73879
姆	73852
篇	73849
椅	73785
厂	73770
董	73689
園	73636
熊	73605
埋	73551
乖	73519
狐	73498
蒋	73438
踏	73402
隆	73295
括	73289
潮	73270
唉	73240
價	73232
遠	73232
穷	73113
聪	73081
唤	72884
泰	72849
版	72770
末	72621
旗	72403
區	72375
仪	72344
歡	72324
焦	72315
猫	72241
盗	71957
侍	71937
挤	71906
款	71905
拾	71854
荒	71828
姿	71402
域	71358
搭	71357
調	70963
脉	70747
授	70715
俗	70641
融	70519
狱	70484
欺	70477
访	70324
桥	70260
锁	70190
霸	70117
牵	69829
池	69710
钻	69653
港	69623
帶	69601
喃	69571
廷	69566
乘	69527
玛	69441
奉	69341
岳	69260
扯	69260
减	69162
務	68996
弯	68800
夹	68715
辞	68561
岸	68414
岂	68205
紅	68138
陸	68138
屈	68099
恼	67906
哲	67772
季	67718
召	67664
丧	67574
尝	67344
恭	67314
輕	67230
载	67118
瘦	67015
皆	66945
颇	66907
茫	66833
節	66776
強	66726
染	66665
肃	66578
爽	66514
單	66474
亏	66403
吞	66214
惹	66036
哀	65989
乔	65776
趁	65745
铺	65734
脏	65474
吕	65468
奖	65461
倍	65428
汤	65342
振	65322
婷	65243
專	65011
論	64961
牢	64726
扰	64725
溜	64616
庞	64539
臭	64527
悦	64497
陽	64406
赫	64344
赢	64329
跪	64159
遊	64154
麦	64137
語	64103
枝	64042
侠	63836
泉	63773
劫	63724
炎	63664
泥	63560
赌	63498
弓	63488
樹	63448
魏	63412
罩	63381
張	63296
疾	63277
饰	63184
符	63174
垂	63163
創	63095
環	63095
映	62841
漠	62768
脖	62712
興	62691
饮	62671
沿	62667
懒	62568
肤	62567
桑	62544
堪	62528
燃	62522
卓	62514
義	62439
達	62288
祝	62253
戰	62237
赖	62209
質	62086
宾	61948
贾	61798
喘	61674
吵	61664
焰	61664
濟	61632
冥	61622
鞋	61551
逸	61542
營	61430
均	61373
库	61327
裤	61300
讀	61229
碗	61186
航	61142
縣	61128
費	61077
踢	61065
姨	60975
酸	60898
啸	60884
龄	60833
阁	60829
舌	60793
箱	60715
冯	60698
賽	60522
邦	60497
钢	60364
霞	60271
促	60179
泡	60149
華	60119
盾	60005
羊	59857
碧	59852
援	59841
忌	59804
線	59665
抹	59657
倩	59450
锐	59442
喷	59374
拦	59352
嘉	59333
袖	59279
殊	59102
辰	59011
熱	58858
識	58858
繁	58825
络	58755
離	58707
抛	58665
決	58656
嫁	58584
咒	58577
撤	58535
键	58437
湿	58306
恰	58299
虫	58135
审	58127
献	58107
媚	58032
腦	58001
團	57900
連	57900
贤	57792
卻	57749
葛	57711
刹	57705
袁	57614
摔	57533
序	57523
筑	57244
斜	57207
瓦	57087
涂	56964
湾	56887
莎	56838
崇	56789
猎	56745
刑	56725
墨	56718
黃	56639
娃	56572
梯	56522
桃	56473
豆	56463
驾	56462
類	56437
浅	56343
径	56212
饿	56195
疲	56167
搬	56137
瓜	56115
莹	56096
滋	56029
润	55997
铃	55951
蛮	55769
蒂	55734
拨	55710
亞	55681
涛	55631
予	55598
勾	55588
惠	55570
析	55554
際	55529
眾	55479
砍	55427
撑	55391
截	55370
黨	55328
措	55275
币	55157
飛	55025
薇	55011
參	54874
愈	54690
寫	54672
督	54669
酷	54563
祥	54560
怖	54508
備	54470
侵	54268
岩	54238
扮	54226
糟	54207
盈	54194
腹	54118
斩	53974
尺	53865
签	53815
稀	53795
掏	53769
夸	53753
汽	53745
液	53695
姬	53694
愧	53688
汇	53583
雖	53512
柱	53495
響	53260
粮	53214
堡	53202
仗	53192
笨	53115
奏	53109
爭	53109
細	53109
軍	53058
歉	53029
甩	53014
怔	53012
允	52918
竞	52836
祸	52793
耶	52779
議	52705
爵	52159
绩	52156
诱	52024
呜	51956
穴	51908
黎	51858
租	51850
培	51843
砸	51841
麽	51809
井	51754
窝	51679
紀	51545
弥	51485
返	51438
匹	51437
啥	51424
凑	51420
條	51394
奸	51390
與	51293
藝	51242
陌	51200
叛	51199
標	51192
該	51142
斷	51091
核	51079
卧	51029
幅	50992
眨	50990
耗	50989
洒	50972
怡	50783
详	50757
卢	50661
扣	50653
哇	50628
養	50587
丑	50570
勉	50528
孝	50503
矛	50426
氛	50310
衡	50299
陶	50281
购	50223
汪	50106
態	50032
僵	50020
疗	49849
妃	49736
罚	49729
棋	49559
缝	49524
咐	49245
躯	49232
泛	49230
愁	49189
準	49074
搜	49053
慈	49015
肥	49011
聯	48822
笼	48789
終	48771
篮	48694
俱	48677
權	48569
惟	48483
柜	48363
領	48267
捉	48153
錢	48065
悬	48014
驗	47964
霍	47945
泄	47894
勢	47863
咽	47829
齿	47822
並	47762
秒	47716
規	47662
顯	47611
勤	47388
扩	47304
屏	47279
霜	47212
萬	47107
袍	47099
將	47006
蝶	46986
圖	46955
祭	46937
厨	46885
胁	46823
璃	46751
劈	46722
赚	46721
锦	46704
尬	46674
尴	46657
歷	46653
詩	46602
熙	46531
寺	46506
昌	46324
贺	46190
巾	46171
描	46060
約	46048
捕	45877
陵	45623
咳	45551
預	45543
扇	45512
虹	45494
绵	45492
撕	45453
蔡	45426
催	45383
獨	45342
彭	45339
宠	45336
贪	45297
辱	45212
誓	45211
盒	45195
寸	45047
披	45038
搂	44992
饶	44992
跌	44921
欠	44847
肌	44820
售	44812
巡	44788
抑	44724
纹	44676
宏	44643
幼	44642
萍	44585
鄉	44585
驻	44579
丛	44518
亿	44442
播	44436
俄	44387
爾	44383
刃	44378
蕾	44225
挨	44184
仲	44153
迈	44143
违	44058
戲	44030
辩	44020
埃	44011
艘	43871
琪	43800
灾	43775
僧	43757
渡	43755
卑	43683
絕	43677
雕	43637
鼠	43606
確	43576
讯	43570
辣	43511
刷	43421
續	43324
艰	43305
斥	43280
裙	43244
翠	43220
饱	43217
掠	43175
询	43134
勃	43095
夕	43079
矮	43053
瑶	43029
赐	42958
捏	42934
闯	42901
姚	42864
瑟	42852
溫	42719
渴	42685
谅	42667
昂	42654
串	42628
沟	42558
涉	42514
咕	42464
驶	42445
摄	42431
贫	42357
辕	42225
證	42215
婉	42151
嚴	42114
組	42063
況	41962
鹏	41933
姜	41927
裝	41912
碍	41882
荷	41871
極	41862
冠	41834
魅	41826
玫	41809
裁	41805
坡	41736
鸿	41645
廠	41559
須	41559
邓	41533
歪	41250
護	41155
乏	41142
申	41115
願	41055
割	40858
巫	40850
衫	40841
腳	40802
棒	40712
阔	40657
泣	40616
韦	40607
則	40601
銀	40601
恍	40501
贯	40490
魄	40486
柄	40480
患	40395
覆	40349
蜜	40330
習	40298
製	40298
婴	40276
励	40271
锅	40207
陛	40201
訴	40096
遮	40051
帕	39913
狀	39895
咖	39748
嫌	39739
胳	39660
挖	39648
啪	39641
矿	39636
凄	39533
龍	39491
爪	39337
眠	39320
級	39289
穆	39283
啡	39245
劇	39239
葉	39239
蘭	39239
吾	39175
異	39138
坛	39122
脾	39106
恒	39063
屠	39041
玻	39034
蓉	39026
础	38991
曰	38989
耸	38987
膊	38973
職	38936
魚	38936
請	38886
逆	38871
寿	38824
驱	38815
猴	38778
佣	38776
毅	38758
舅	38739
铜	38694
娟	38636
優	38634
隨	38634
眯	38606
淫	38526
險	38432
吩	38413
匪	38369
壓	38281
牧	38256
役	38255
寄	38223
诡	38217
纤	38094
腐	38056
農	38028
姻	38011
晰	38000
渊	38000
亭	37999
邀	37996
哄	37966
骚	37936
墓	37925
柯	37914
筋	37764
崔	37750
嗎	37675
緊	37675
謝	37675
灿	37667
捷	37601
維	37575
淋	37511
弗	37455
辑	37428
麗	37423
棍	37311
绳	37279
频	37242
廊	37195
傷	37171
畏	37128
歇	37122
裹	37106
苗	37103
禮	37070
盼	37047
咯	37011
耍	36998
煞	36995
寝	36969
瞒	36919
試	36868
談	36868
添	36854
嫂	36796
纠	36732
慨	36729
嚷	36725
驰	36699
拐	36651
宴	36633
津	36625
岚	36592
銷	36566
浴	36518
耻	36499
挽	36450
页	36416
誉	36383
館	36364
牲	36324
乳	36296
仓	36267
財	36263
雙	36213
靜	36162
逝	36136
喉	36063
逛	36062
樱	36010
兼	35992
漸	35961
戈	35957
哗	35956
涯	35938
捧	35928
铭	35900
買	35860
障	35812
摊	35807
跨	35804
妥	35769
揉	35734
晋	35682
寞	35660
寨	35638
漆	35626
污	35518
係	35456
嘲	35414
枚	35399
吊	35363
乾	35359
馨	35348
伪	35289
嗓	35263
呈	35246
卿	35199
楠	35185
寶	35103
籍	35089
裸	35049
链	35034
灌	34950
昆	34939
畅	34925
逍	34918
帽	34910
阅	34902
逗	34858
蹲	34851
踩	34779
窜	34754
哑	34741
趴	34705
逢	34697
植	34648
媒	34637
韵	34572
昭	34562
尹	34557
驚	34548
谦	34516
档	34508
趟	34500
沾	34399
兔	34305
订	34296
積	34296
適	34296
朴	34242
瞎	34217
懷	34195
鞭	34188
俺	34164
斤	34148
課	34095
翅	33938
肠	33828
雀	33826
慎	33795
盆	33759
迁	33758
镖	33714
芬	33643
獎	33641
崖	33611
羅	33590
藥	33590
丘	33587
綠	33489
蠢	33463
庙	33447
潘	33446
盡	33439
夠	33338
颖	33324
拓	33263
娶	33257
纱	33212
漏	33186
谨	33070
珊	33047
減	33035
燈	32985
復	32884
臉	32884
仆	32825
較	32783
宙	32712
尉	32698
屑	32684
叮	32672
捂	32625
涩	32619
诧	32507
柴	32492
杆	32434
涵	32373
坠	32345
赔	32334
獲	32329
涨	32326
嘟	32291
崩	32285
薛	32273
藤	32255
税	32242
講	32178
讓	32178
枯	32157
译	32008
帘	31997
糖	31989
負	31976
愉	31943
簡	31926
骄	31921
羡	31848
構	31825
糕	31823
彬	31817
愚	31808
錯	31775
疏	31751
翰	31713
堵	31694
腕	31651
輪	31623
眸	31586
芸	31559
層	31522
稱	31522
靈	31522
筆	31472
隊	31472
雲	31472
據	31421
溪	31402
飯	31371
樓	31321
殷	31302
谎	31298
雜	31220
鼎	31167
稿	31165
哟	31107
